tag,gen,idx,maxIter,fpsErr,gpuTimeMs,boundary,density,rank
FRONT,41,4,649,1650.45,0.58464,46464,0.0752489,0
FRONT,41,5,1015,1059.67,0.89312,47406,0.0667783,0
FRONT,41,6,64,13736.9,0.07248,0,0,0
FRONT,41,7,279,3640.41,0.27024,15316,0.0188855,0
FRONT,41,8,692,1279.76,0.7464,46997,0.0760288,0
FRONT,41,9,68,13042.7,0.07632,0,0,0
FRONT,41,10,820,1344.81,0.71184,47779,0.0746023,0
FRONT,41,11,277,3698.27,0.26608,15143,0.0183357,0
FRONT,41,12,588,1850.73,0.52336,45120,0.0727905,0
FRONT,41,13,509,2107.13,0.46144,41886,0.0660328,0
FRONT,41,14,322,3161.65,0.3104,21954,0.0303879,0
FRONT,41,15,3482,564.064,1.6024,43680,0.00956378,0
FRONT,41,16,661,1624.18,0.59376,46681,0.0755687,0
FRONT,41,17,1095,1002.56,0.94112,47232,0.06287,0
FRONT,41,18,485,2218.53,0.43888,40456,0.0631496,0
FRONT,41,19,418,2573.8,0.37968,34526,0.0524782,0
FRONT,41,20,1031,1058.87,0.89376,47334,0.0659919,0
FRONT,41,21,212,3841.37,0.25632,5311,0.00345706,0
FRONT,41,22,939,1159.27,0.82016,47597,0.0702261,0
FRONT,41,23,138,6978.29,0.14208,0,0,0
FRONT,41,24,64,13736.9,0.07248,0,0,0
FRONT,41,25,612,1494.34,0.64336,45860,0.0739953,0
FRONT,41,26,307,3385.42,0.29024,19814,0.0264286,0
FRONT,41,27,917,1177.13,0.80832,47659,0.0711774,0
FRONT,41,28,1001,1075.74,0.88048,47473,0.0674305,0
FRONT,41,29,925,1152.18,0.82496,47582,0.0708618,0
FRONT,41,30,528,1815.19,0.53328,42818,0.0682184,0
FRONT,41,31,455,2383.32,0.40928,38144,0.0589122,0
EVAL,42,0,1040,1049.53,0.90128,47321,0.0655502,-1
EVAL,42,1,649,1649.52,0.58496,46464,0.0752489,-1
EVAL,42,2,64,14307.8,0.0696,0,0,-1
EVAL,42,3,3508,536.944,1.6752,43601,0.0094102,-1
EVAL,42,4,315,3305.64,0.29712,20975,0.0285591,-1
EVAL,42,5,1095,1007.1,0.93712,47232,0.06287,-1
EVAL,42,6,191,4611.15,0.21408,3047,0.000634434,-1
EVAL,42,7,542,2004.75,0.48432,43494,0.0694181,-1
EVAL,42,8,595,1779.86,0.54352,45288,0.0731545,-1
EVAL,42,9,775,1397.22,0.68624,47593,0.0755753,-1
EVAL,42,10,230,3814.77,0.25808,6959,0.00705979,-1
EVAL,42,11,64,13953.5,0.07136,0,0,-1
EVAL,42,12,64,13736.9,0.07248,0,0,-1
EVAL,42,13,232,4344.51,0.22704,7225,0.0074842,-1
EVAL,42,14,294,3515.51,0.27968,17570,0.022956,-1
EVAL,42,15,762,1442.77,0.66544,47551,0.0757633,-1
EVAL,42,16,448,2393.87,0.40752,37554,0.0577759,-1
EVAL,42,17,418,2547.43,0.38352,34526,0.0524782,-1
EVAL,42,18,68,12267.4,0.08112,0,0,-1
EVAL,42,19,3482,448.13,1.968,43680,0.00956378,-1
EVAL,42,20,692,1604,0.60096,46997,0.0760288,-1
EVAL,42,21,183,5327.93,0.1856,2015,0.000134042,-1
EVAL,42,22,943,1155.24,0.82288,47522,0.0700692,-1
EVAL,42,23,3474,418.231,2.09104,43740,0.00960892,-1
EVAL,42,24,190,5218.72,0.18944,2944,0.000562956,-1
EVAL,42,25,305,3355.3,0.2928,19489,0.0258871,-1
EVAL,42,26,252,4022.3,0.24496,11335,0.0120491,-1
EVAL,42,27,3583,517.687,1.73104,43890,0.00901739,-1
EVAL,42,28,649,1485.5,0.64704,46464,0.0752489,-1
EVAL,42,29,167,5792.06,0.17088,0,0,-1
EVAL,42,30,68,13181.5,0.07552,0,0,-1
